Processor_Name,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,price
30.0,4.94,5.999999999999999,32.0,0.0,0.0,0.0,35.56,5939136.0,285490.0
30.0,4.88,5.999999999999999,32.0,0.0,0.0,0.0,40.64,7720704.0,322490.0
26.0,4.84,5.999999999999999,16.0,0.0,0.0,0.0,35.56,5939136.0,229990.0
9.0,4.1,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,36990.0
4.0,2.8,2.0,8.0,0.0,0.0,0.0,39.62,2073600.0,23490.0
16.0,3.7999999999999994,4.0,8.0,0.0,0.0,0.0,35.56,3110400.0,47999.0
5.0,3.2,4.0,8.0,0.0,0.0,0.0,39.62,1049088.0,34999.0
23.0,5.0,4.0,16.0,0.0,0.0,0.0,35.56,5184000.0,117990.0
14.0,4.5,4.0,16.0,0.0,0.0,0.0,40.64,2304000.0,59990.0
16.0,4.7,4.0,16.0,1.0,6.0,0.0,40.64,6400000.0,124990.0
16.0,4.4,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,64990.0
16.0,4.4,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,68990.0
16.0,4.5,4.0,16.0,0.0,0.0,0.0,35.56,5184000.0,74990.0
23.0,4.7,4.0,16.0,1.0,6.0,0.0,40.64,2304000.0,99990.00000000001
16.0,4.5,4.0,8.0,1.0,4.0,0.0,43.94,2073600.0,64990.0
27.0,5.6,5.999999999999999,32.0,1.0,16.0,0.0,40.64,4096000.0,339990.0
20.0,4.4,4.0,16.0,1.0,4.0,0.0,40.89,2073600.0,97590.0
10.0,4.4,4.0,8.0,0.0,0.0,1.0,35.56,2304000.0,60990.0
20.0,4.2,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,59990.0
20.0,4.7,5.999999999999999,16.0,0.0,0.0,0.0,33.78,2304000.0,78990.0
14.0,4.5,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,42990.00000000001
4.0,2.8,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,26490.0
10.0,3.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,29990.0
27.0,4.9,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,109989.99999999999
10.0,4.1,2.0,8.0,0.0,0.0,0.0,39.62,1049088.0,37240.0
16.0,4.5,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,50989.99999999999
10.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,45990.00000000001
12.0,4.3,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,48999.0
10.0,3.7999999999999994,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,35989.99999999999
27.0,5.0,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,138990.0
16.0,4.6,4.0,16.0,0.0,0.0,0.0,33.78,5184000.0,109989.99999999999
16.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,68990.0
16.0,4.4,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,56990.0
20.0,4.3,4.0,16.0,0.0,0.0,1.0,35.56,2073600.0,82890.0
16.0,4.4,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,56990.0
14.0,4.3,4.0,16.0,0.0,0.0,0.0,35.56,2073600.0,57490.0
20.0,4.7,5.999999999999999,16.0,0.0,0.0,0.0,33.78,2304000.0,78990.0
20.0,4.3,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,63990.0
14.0,4.220000000000001,4.0,16.0,0.0,0.0,0.0,40.64,2304000.0,54990.0
14.0,4.5,4.0,16.0,0.0,0.0,0.0,35.56,2073600.0,46989.99999999999
16.0,4.6,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,63490.0
9.0,4.1,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,39490.0
14.0,4.2,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,54990.0
16.0,4.6,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,74999.0
22.0,4.22,2.0,8.0,0.0,0.0,0.0,34.54,4259840.0,110490.0
16.0,4.4,4.0,16.0,0.0,0.0,0.0,35.56,2073600.0,72999.0
9.0,3.7999999999999994,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,37990.0
16.0,4.4,4.0,16.0,0.0,0.0,1.0,35.56,5184000.0,92990.00000000001
22.0,4.22,2.0,8.0,0.0,0.0,0.0,34.54,4259840.0,110490.0
9.0,4.1,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,47989.99999999999
21.0,4.159999999999999,2.0,16.0,0.0,0.0,0.0,33.78,4096000.0,111990.0
16.0,4.5,4.0,16.0,0.0,0.0,0.0,35.56,3110400.0,54990.0
16.0,4.6,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,64890.0
10.0,3.7799999999999994,4.0,8.0,0.0,0.0,0.0,39.62,1049088.0,34989.99999999999
3.0,2.4,1.0,4.0,0.0,0.0,1.0,39.62,2073600.0,16990.0
27.0,5.4,5.999999999999999,32.0,1.0,6.0,1.0,36.83,5184000.0,229898.0
9.0,3.5,4.0,8.0,0.0,0.0,0.0,39.62,1049088.0,30990.0
20.0,4.5,4.0,16.0,0.0,0.0,0.0,40.64,2073600.0,71590.0
10.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,50989.99999999999
16.0,4.7,5.999999999999999,16.0,1.0,6.0,1.0,36.83,5184000.0,199990.00000000003
16.0,4.2,4.0,8.0,1.0,2.0,0.0,39.62,2073600.0,54990.0
24.0,5.4,5.999999999999999,16.0,1.0,12.0,0.0,43.94,3686400.0,269990.0
16.0,4.4,4.0,16.0,0.0,0.0,1.0,35.56,2073600.0,71639.0
16.0,4.2,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,50962.99999999999
10.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,44499.0
16.0,4.7,4.0,16.0,1.0,4.0,0.0,35.56,5184000.0,89990.00000000001
23.0,4.7,4.0,16.0,0.0,0.0,0.0,35.56,5184000.0,84990.0
22.0,3.7800000000000002,2.0,8.0,0.0,0.0,0.0,33.78,4096000.0,119990.0
23.0,4.7,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,93990.00000000001
20.0,4.7,7.0,32.0,1.0,6.0,0.0,40.64,2304000.0,213741.0
10.0,3.6999999999999997,4.0,8.0,0.0,0.0,1.0,35.56,2073600.0,54999.0
8.0,3.5,2.0,8.0,0.0,0.0,0.0,38.0,2073600.0,36790.0
10.0,4.5,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,45990.00000000001
10.0,4.5,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,47989.99999999999
23.0,5.0,7.0,32.0,1.0,8.0,0.0,40.64,4096000.0,259990.0
16.0,4.6,5.999999999999999,8.0,0.0,0.0,0.0,39.62,2073600.0,68490.0
16.0,4.4,4.0,16.0,0.0,0.0,1.0,35.56,2073600.0,66990.0
27.0,5.0,5.999999999999999,32.0,1.0,16.0,0.0,43.94,2073600.0,323990.0
3.0,2.8,1.0,4.0,0.0,0.0,1.0,35.56,1049088.0,22990.0
27.0,5.6,5.999999999999999,32.0,1.0,12.0,0.0,40.64,4096000.0,279990.0
16.0,4.6,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,66490.0
5.0,3.2,4.0,8.0,0.0,0.0,0.0,39.62,1049088.0,31990.0
16.0,4.4,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,68990.0
23.0,4.7,4.0,16.0,1.0,4.0,1.0,34.04,2304000.0,124990.0
16.0,4.5,2.0,8.0,1.0,4.0,0.0,39.62,2073600.0,52990.0
12.0,4.3,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,52990.0
16.0,4.6,4.0,16.0,0.0,0.0,0.0,35.56,5184000.0,97990.00000000001
16.0,4.5,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,62749.00000000001
16.0,4.6,4.0,16.0,0.0,0.0,0.0,33.78,5184000.0,104989.99999999999
11.0,2.6,2.0,8.0,0.0,0.0,0.0,33.78,2073600.0,43990.00000000001
23.0,4.7,5.999999999999999,32.0,1.0,8.0,0.0,39.62,3686400.0,275990.0
16.0,4.4,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,73990.0
10.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,39990.0
14.0,4.3,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,55490.0
20.0,4.3,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,63990.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,150990.0
10.0,4.1,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,38990.0
16.0,4.6,4.0,16.0,0.0,0.0,0.0,35.56,2073600.0,59990.0
10.0,4.4,4.0,8.0,0.0,0.0,0.0,38.0,2073600.0,43990.00000000001
24.0,4.6,5.999999999999999,8.0,1.0,4.0,0.0,35.56,5184000.0,101989.99999999999
23.0,2.6,5.999999999999999,16.0,1.0,8.0,0.0,39.62,8294400.0,250000.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,109989.99999999999
23.0,4.7,5.999999999999999,16.0,1.0,4.0,0.0,40.64,2073600.0,162372.99999999997
14.0,4.5,5.999999999999999,8.0,0.0,0.0,0.0,40.64,2304000.0,59990.0
23.0,4.7,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,94990.00000000001
14.0,4.2,4.0,8.0,0.0,0.0,1.0,35.56,2304000.0,60990.0
20.0,4.7,5.999999999999999,32.0,1.0,4.0,1.0,34.04,2304000.0,147990.0
30.0,4.88,5.999999999999999,32.0,0.0,0.0,0.0,40.64,7720704.0,322490.0
29.0,4.88,5.999999999999999,32.0,0.0,0.0,0.0,41.15,7720704.0,309490.0
27.0,5.0,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,84990.0
27.0,5.0,5.999999999999999,32.0,1.0,8.0,0.0,43.94,3686400.0,334990.0
10.0,4.1,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,38990.0
23.0,4.7,4.0,16.0,0.0,0.0,1.0,35.56,5184000.0,109989.99999999999
30.999999999999996,5.4,7.0,32.0,1.0,12.0,0.0,40.64,4096000.0,379990.0
24.0,4.9,5.999999999999999,16.0,1.0,8.0,0.0,39.62,3686400.0,174990.0
16.0,4.2,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,59500.0
16.0,4.2,4.0,8.0,0.0,0.0,1.0,35.56,2073600.0,63990.0
27.0,5.0,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,119990.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,123990.0
23.0,4.6,4.0,16.0,1.0,4.0,0.0,38.0,2073600.0,99990.00000000001
10.0,3.7999999999999994,2.0,8.0,0.0,0.0,0.0,39.62,2073600.0,33990.0
14.0,4.0,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,42490.00000000001
23.0,5.0,5.999999999999999,16.0,1.0,8.0,0.0,39.62,2073600.0,169990.0
16.0,4.1,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,52990.0
23.0,5.0,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,91141.0
27.0,5.5,7.0,32.0,1.0,12.0,0.0,43.18,4096000.0,359990.0
10.0,3.96,2.0,8.0,0.0,0.0,0.0,39.62,2073600.0,45490.00000000001
24.0,4.9,5.999999999999999,16.0,1.0,8.0,0.0,39.62,3686400.0,189990.00000000003
5.0,3.2,2.0,4.0,0.0,0.0,0.0,35.56,1049088.0,17990.0
23.0,5.0,5.999999999999999,32.0,1.0,0.0,0.0,40.64,4096000.0,185990.00000000003
10.0,4.4,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,39990.0
8.0,3.5,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,36990.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,1.0,40.64,4096000.0,163391.0
12.0,4.2,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,42990.00000000001
20.0,4.7,7.0,32.0,1.0,6.0,0.0,40.64,2304000.0,213741.0
10.0,4.1,4.0,8.0,0.0,0.0,0.0,38.0,2073600.0,38499.0
23.0,4.6,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,113990.0
23.0,5.0,5.999999999999999,16.0,1.0,0.0,0.0,40.64,4096000.0,175990.0
24.0,4.9,5.999999999999999,16.0,1.0,8.0,0.0,39.62,3686400.0,211989.99999999997
22.0,4.82,4.0,8.0,0.0,0.0,0.0,34.54,4259840.0,137990.0
23.0,4.7,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,85990.0
12.0,4.3,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,59990.0
16.0,4.5,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,52990.0
16.0,4.6,5.999999999999999,16.0,0.0,0.0,1.0,35.56,2073600.0,79990.0
27.0,5.0,5.999999999999999,32.0,1.0,16.0,0.0,39.62,3686400.0,281990.0
16.0,4.5,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,79990.0
22.0,4.82,4.0,8.0,0.0,0.0,0.0,34.54,4259840.0,137990.0
14.0,2.1,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,44883.0
27.0,5.0,5.999999999999999,32.0,1.0,8.0,0.0,39.62,3686400.0,225989.99999999997
16.0,4.4,2.0,8.0,1.0,4.0,0.0,39.62,2073600.0,65990.0
3.0,2.8,1.0,4.0,0.0,0.0,1.0,29.46,1049088.0,18890.0
23.0,5.0,5.999999999999999,16.0,0.0,0.0,0.0,33.78,5184000.0,149990.0
16.0,4.5,4.0,16.0,1.0,6.0,0.0,39.62,2073600.0,79990.0
26.0,4.820000000000001,4.0,16.0,0.0,0.0,0.0,40.64,7720704.0,229990.0
3.0,2.8,2.0,4.0,0.0,0.0,0.0,39.62,2073600.0,29100.0
22.0,4.22,2.0,8.0,0.0,0.0,0.0,34.54,4259840.0,110490.0
20.0,4.4,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,131990.0
24.0,4.9,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,166990.0
20.0,4.4,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,76990.0
16.0,4.2,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,54890.0
14.0,4.2,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,53990.0
14.0,4.0,4.0,8.0,0.0,0.0,1.0,35.56,2073600.0,61990.0
16.0,4.4,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,48989.99999999999
16.0,4.2,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,52990.0
14.0,4.2,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,62990.0
24.0,4.9,5.999999999999999,16.0,1.0,6.0,1.0,40.64,4096000.0,211989.99999999997
16.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,56479.0
24.0,4.6,5.999999999999999,16.0,1.0,10.0,0.0,39.62,2073600.0,109989.99999999999
24.0,4.6,4.0,16.0,1.0,6.0,0.0,39.62,2073600.0,99990.00000000001
23.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,129490.0
20.0,4.7,4.0,8.0,1.0,4.0,0.0,39.62,2073600.0,89990.00000000001
10.0,4.1,2.0,8.0,0.0,0.0,0.0,35.56,2073600.0,29990.0
23.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,8294400.0,149990.0
23.0,4.7,5.999999999999999,16.0,1.0,4.0,0.0,39.62,2073600.0,99990.00000000001
10.0,3.6999999999999997,4.0,8.0,0.0,0.0,1.0,35.56,2073600.0,52639.0
14.0,4.0,4.0,16.0,0.0,0.0,1.0,35.56,2304000.0,61990.0
23.0,4.7,4.0,16.0,1.0,2.0,1.0,40.64,8294400.0,157375.0
14.0,4.0,4.0,8.0,1.0,4.0,0.0,43.94,2073600.0,63990.0
23.0,5.0,5.999999999999999,16.0,0.0,0.0,1.0,40.64,5898240.0,146490.0
23.0,4.6000000000000005,4.0,16.0,0.0,0.0,0.0,39.62,2073600.0,64200.0
27.0,5.3,5.999999999999999,32.0,1.0,8.0,0.0,39.62,8294400.0,325990.0
26.0,4.84,5.999999999999999,16.0,0.0,0.0,0.0,35.56,5939136.0,229990.0
27.0,5.0,5.999999999999999,32.0,0.0,0.0,1.0,35.56,5184000.0,142990.0
20.0,4.4,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,80990.0
27.0,5.0,5.999999999999999,32.0,1.0,8.0,0.0,40.64,4096000.0,241990.0
16.0,4.5,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,76990.0
12.0,4.3,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,49989.99999999999
23.0,4.9,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,144990.0
16.0,4.5,4.0,16.0,0.0,0.0,1.0,35.56,5184000.0,104989.99999999999
16.0,4.2,2.0,8.0,0.0,0.0,0.0,35.56,2073600.0,53990.0
27.0,5.4,5.999999999999999,32.0,1.0,12.0,0.0,40.64,4096000.0,249990.0
10.0,4.1,4.0,8.0,0.0,0.0,0.0,35.56,2073600.0,31990.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,2073600.0,123990.0
16.0,4.4,4.0,8.0,0.0,0.0,0.0,39.62,2073600.0,56990.0
16.0,3.98,5.999999999999999,8.0,1.0,4.0,0.0,39.62,2073600.0,65990.0
20.0,4.7,5.999999999999999,16.0,1.0,6.0,0.0,39.62,3686400.0,145990.0
20.0,4.3,4.0,16.0,0.0,0.0,0.0,35.56,2073600.0,60990.0
20.0,4.2,4.0,16.0,1.0,4.0,0.0,39.62,2073600.0,73990.0
